1,20.8,8.8
2,21.2,13
3,19.6,11.3
4,17.3,7.9
5,17.2,6.6
6,15.8,7.3
7,15.6,6.6
8,14.3,5.4
9,12.7,3
10,10.9,3.2
11,15,4.8
12,14.7,4.3
13,13.8,5.8
14,12,3.5
15,10.7,0.6
16,8.3,0.9
17,5.9,-1.5
18,6.4,-3.6
19,1.9,-0.5
20,4.5,0.3
21,4.3,3.4
22,4.9,2.4
23,4.8,2.7
24,6.4,1.5
25,6.9,4.7
26,9.4,5.3
27,4.6,0.9
28,1.6,-3.8
29,-0.2,-6.3
30,-2.1,-5.3
