1,19,9
2,19,10
3,20,9
4,20,11
5,20,12
6,22,14
7,26,14
8,29,15
9,27,17
10,27,13
11,21,12
12,24,12
13,28,15
14,28,15
15,30,16
16,31,18
17,33,20
18,36,22
19,36,21
20,35,21
21,34,19
22,34,19
23,30,16
24,25,13
25,20,9
26,19,11
27,23,10
28,24,12
29,24,11
30,24,10
