1,31,17
2,31,17
3,31,18
4,34,21
5,36,22
6,37,20
7,37,24
8,38,17
9,27,13
10,25,13
11,28,14
12,32,20
13,30,18
14,28,17
15,30,18
16,35,21
17,37,23
18,39,23
19,39,26
20,33,21
21,36,24
22,39,24
23,39,22
24,37,24
25,36,18
26,25,17
27,30,17
28,23,19
29,25,16
30,20,14
31,27,13
