1,11,3
2,13,4
3,11,6
4,13,5
5,14,7
6,14,5
7,13,6
8,15,5
9,13,4
10,12,4
11,18,7
12,17,6
13,20,8
14,19,9
15,17,5
16,14,8
17,14,6
18,18,11
19,15,7
20,20,8
21,19,9
22,20,10
23,20,10
24,10,3
25,13,4
26,15,5
27,17,6
28,20,8
29,20,6
30,22,7
31,22,9
