1,5,1
2,2,-3
3,1,-5
4,3,-2
5,1,-3
6,3,-4
7,-1,-6
8,-4,-5
9,-3,-7
10,-2,-4
11,-1,-8
12,-3,-8
13,-3,-6
14,-3,-5
15,1,-1
16,4,1
17,2,-1
18,1,-1
19,2,-3
20,3,-1
21,1,-2
22,2,-3
23,0,-3
24,2,0
25,4,2
26,5,1
27,4,-1
28,5,-2
29,2,-2
30,3,0
31,4,-2
