1,25,14
2,25,13
3,20,11
4,15,6
5,12,7
6,11,4
7,14,5
8,14,5
9,15,6
10,16,8
11,15,5
12,14,11
13,17,9
14,17,10
15,17,10
16,19,9
17,14,8
18,12,6
19,13,5
20,12,9
21,11,8
22,14,6
23,14,4
24,17,12
25,19,11
26,14,9
27,12,7
28,13,6
29,15,6
30,12,4
31,10,3
