1,28.9,16.4
2,27.4,17.6
3,22.2,17.3
4,18.4,16.4
5,24.3,15.8
6,22.3,14.6
7,23.7,11.3
8,24.4,14.9
9,23.7,12.6
10,23.8,11.9
11,25.1,12.5
12,26.7,13
13,28.2,13.1
14,26,16.2
15,25.9,17.9
16,22,13.5
17,26.8,11.5
18,25.4,10.9
19,27.3,11.3
20,28,12
21,28.5,13.6
22,17.5,12.2
23,18.3,9.5
24,18.9,10.6
25,14.4,7.6
26,14.1,3.9
27,18.5,2.8
28,18.1,4.6
29,15.1,7
30,15.7,4
