1,-1,-4
2,-2,-7
3,-4,-7
4,-6,-8
5,-3,-9
6,0,-8
7,1,-5
8,2,-9
9,2,0
10,4,1
11,10,3
12,6,2
13,6,1
14,5,-1
15,2,-2
16,4,-3
17,1,-4
18,2,-4
19,1,-5
20,0,-4
21,1,-4
22,3,-3
23,-1,-5
24,2,-1
25,3,0
26,5,2
27,9,3
28,9,3
29,8,3
30,9,2
31,9,4
