1,25,11
2,27,10
3,25,9
4,26,11
5,26,11
6,26,11
7,15,6
8,14,5
9,15,3
10,16,8
11,22,12
12,19,5
13,16,3
14,13,1
15,14,-1
16,12,-2
17,12,-1
18,13,1
20,11,3
21,13,1
22,13,6
23,12,8
24,12,6
25,15,6
26,16,3
27,15,2
28,14,2
29,16,1
30,14,2
31,15,3
