1,30.6,21.8
2,27.9,21.8
3,25.8,18.2
4,26.9,17.5
5,27.2,19.7
6,31.2,20.5
7,31.7,22.6
8,28.8,20.7
9,30.7,22
10,33.4,23.1
11,33.6,23.7
12,36.2,24.8
13,28,20.3
14,23,17.4
15,24.2,16.8
16,25.4,19.1
17,27.4,17.9
18,29.7,20
19,32.3,21.7
20,33.6,23.3
21,30.2,22.5
22,27.7,19.4
23,30.5,21.6
24,32.1,23.4
25,32,23.7
26,31.5,24.3
27,31.5,24.4
28,33.4,24.7
29,33.1,25.4
30,34.7,24.7
31,33.1,25
