1,14,5
2,13,5
3,12,5
4,15,7
5,16,8
6,16,10
7,17,11
8,18,10
9,17,9
10,17,10
11,16,8
12,13,9
13,15,8
14,15,7
15,13,6
16,10,7
17,10,7
18,10,6
19,10,4
20,9,3
21,9,2
22,8,1
23,8,1
24,6,2
25,6,1
26,5,-1
27,4,-5
28,2,1
29,2,1
30,3,0
